@relation elec

@attribute nsdemand real
@attribute vicprice real
@attribute vicdemand real
@attribute transfer real
@attribute class {0,1}

@data
6760.0,1407.0,4504.0,368.0,1
7120.0,1555.0,4668.0,258.0,0
7717.0,1863.0,4902.0,40.0,0
8096.0,2342.0,5184.0,-122.0,0
8221.0,2340.0,5170.0,-177.0,0
8068.0,2287.0,5081.0,-163.0,0
7728.0,2283.0,4945.0,-7.0,0
7504.0,2282.0,4828.0,55.0,0
7276.0,1737.0,4761.0,95.0,0
7169.0,1484.0,4695.0,136.0,1
6987.0,1470.0,4614.0,150.0,1
6795.0,1462.0,4556.0,225.0,1
6995.0,1455.0,4553.0,231.0,1
7019.0,1447.0,4578.0,181.0,1
7069.0,1613.0,4878.0,-150.0,0
6934.0,1468.0,4917.0,-95.0,1
6737.0,1467.0,4845.0,-42.0,1
6404.0,1508.0,4721.0,112.0,1
6198.0,1599.0,4894.0,-129.0,0
5895.0,1690.0,4775.0,70.0,0
5604.0,1470.0,4596.0,186.0,1
5392.0,1334.0,4410.0,271.0,1
5202.0,1303.0,4264.0,336.0,1
5044.0,1194.0,4100.0,378.0,1
4971.0,1007.0,3982.0,577.0,1
4943.0,1007.0,3905.0,599.0,1
4976.0,969.0,3833.0,642.0,1
5056.0,1007.0,3824.0,744.0,1
5226.0,1012.0,3852.0,800.0,1
5332.0,1007.0,3870.0,790.0,1
5576.0,905.0,3788.0,800.0,1
6076.0,1048.0,3839.0,800.0,1
6509.0,1205.0,4008.0,800.0,1
6800.0,1318.0,4157.0,776.0,1
7122.0,1359.0,4232.0,772.0,1
7222.0,1359.0,4290.0,757.0,1
7155.0,1361.0,4301.0,686.0,1
7028.0,1362.0,4284.0,735.0,1
6832.0,1354.0,4276.0,720.0,1
6717.0,1358.0,4252.0,757.0,1
6628.0,1446.0,4252.0,0.0,1
6492.0,1312.0,4210.0,685.0,1
6396.0,1335.0,4227.0,689.0,1
6272.0,1151.0,4132.0,657.0,1
6187.0,1332.0,4076.0,720.0,1
6148.0,1321.0,4047.0,754.0,1
6111.0,1210.0,4052.0,661.0,1
6199.0,1231.0,4079.0,684.0,1
6340.0,1274.0,4125.0,699.0,1
6710.0,1332.0,4290.0,531.0,1
7415.0,1400.0,4626.0,189.0,1
8114.0,2213.0,4968.0,-49.0,0
8219.0,2312.0,5029.0,-112.0,0
8112.0,2271.0,4965.0,-33.0,0
7888.0,2268.0,4861.0,30.0,0
7747.0,2279.0,4797.0,114.0,0
7661.0,2290.0,4747.0,114.0,0
7559.0,1922.0,4693.0,196.0,0
7301.0,1443.0,4591.0,282.0,1
7039.0,1435.0,4533.0,316.0,1
7114.0,1442.0,4505.0,353.0,1
7064.0,1423.0,4512.0,310.0,1
7054.0,1458.0,4759.0,27.0,1
6873.0,1454.0,4738.0,112.0,1
6733.0,1454.0,4657.0,166.0,1
6495.0,1436.0,4614.0,211.0,1
6306.0,1728.0,4794.0,70.0,0
6065.0,1832.0,4688.0,154.0,0
5844.0,1440.0,4505.0,307.0,1
5641.0,1347.0,4378.0,475.0,1
5441.0,1316.0,4206.0,488.0,1
5320.0,1270.0,4100.0,473.0,1
5292.0,1055.0,4024.0,650.0,1
5376.0,1007.0,4014.0,721.0,1
5615.0,1129.0,4078.0,689.0,1
5981.0,1273.0,4183.0,655.0,1
6740.0,1379.0,4476.0,411.0,1
7491.0,1440.0,4785.0,182.0,1
7699.0,1688.0,5056.0,-10.0,0
8193.0,2504.0,5365.0,60.0,0
8276.0,2939.0,5586.0,-3.0,0
8240.0,2442.0,5609.0,-117.0,0
8462.0,2419.0,5687.0,-127.0,0
8518.0,2534.0,5702.0,-123.0,0
8338.0,2822.0,5712.0,-69.0,0
8092.0,2369.0,5714.0,-137.0,0
8007.0,2369.0,5701.0,-18.0,0
7940.0,2024.0,5650.0,-22.0,0
7828.0,2069.0,5657.0,-28.0,0
7738.0,1473.0,5582.0,-23.0,1
7706.0,1523.0,5650.0,-102.0,1
7652.0,1471.0,5626.0,-65.0,1
7626.0,1469.0,5551.0,-88.0,1
7601.0,1468.0,5478.0,-42.0,1
7593.0,1469.0,5418.0,13.0,1
7731.0,1700.0,5419.0,152.0,1
7952.0,2218.0,5508.0,205.0,0
8271.0,2722.0,5673.0,216.0,0
8735.0,2718.0,5838.0,118.0,0
9037.0,2089.0,5997.0,116.0,0
8898.0,2258.0,5897.0,105.0,0
8680.0,1808.0,5691.0,48.0,1
8352.0,1959.0,5541.0,56.0,0
8105.0,1597.0,5419.0,116.0,1
7964.0,1468.0,5293.0,182.0,1
7767.0,1494.0,5216.0,225.0,1
7462.0,1412.0,5080.0,397.0,1
7153.0,1365.0,4987.0,492.0,1
7470.0,1400.0,4891.0,564.0,1
7534.0,1395.0,4826.0,595.0,1
7607.0,1432.0,5148.0,210.0,1
7494.0,1440.0,5100.0,372.0,1
7412.0,1405.0,5039.0,500.0,1
7266.0,1385.0,4929.0,602.0,1
7058.0,1391.0,5102.0,461.0,1
6722.0,1355.0,5002.0,559.0,1
6315.0,1286.0,4815.0,688.0,1
6016.0,1197.0,4616.0,776.0,1
5724.0,1031.0,4439.0,778.0,1
5514.0,979.0,4344.0,765.0,1
5394.0,863.0,4263.0,800.0,1
5418.0,847.0,4245.0,800.0,1
5610.0,867.0,4283.0,800.0,1
5944.0,893.0,4412.0,800.0,1
6613.0,1236.0,4717.0,601.0,1
7313.0,1309.0,5054.0,353.0,1
7367.0,1347.0,5236.0,294.0,1
7822.0,1437.0,5509.0,32.0,1
7882.0,1460.0,5649.0,-71.0,1
7815.0,1514.0,5653.0,-73.0,1
8047.0,1659.0,5655.0,-90.0,0
8103.0,2520.0,5639.0,131.0,0
7944.0,1764.0,5583.0,19.0,0
7846.0,1458.0,5513.0,14.0,1
7783.0,1429.0,5519.0,-49.0,1
7749.0,1465.0,5507.0,14.0,1
7681.0,1436.0,5430.0,-22.0,1
7661.0,1417.0,5405.0,-4.0,1
7676.0,1420.0,5456.0,-6.0,1
7629.0,1408.0,5475.0,-57.0,1
7543.0,1417.0,5423.0,13.0,1
7541.0,1386.0,5394.0,86.0,1
7485.0,1335.0,5335.0,170.0,1
7549.0,1338.0,5314.0,169.0,1
7675.0,1409.0,5348.0,191.0,1
7910.0,1946.0,5435.0,380.0,0
8398.0,2233.0,5677.0,146.0,0
8786.0,3074.0,5948.0,97.0,0
8652.0,2431.0,5919.0,112.0,0
8407.0,2389.0,5736.0,216.0,0
8159.0,2427.0,5540.0,321.0,0
7915.0,2350.0,5427.0,320.0,0
7710.0,2181.0,5345.0,321.0,0
7557.0,1642.0,5237.0,255.0,0
7296.0,1312.0,5105.0,423.0,1
7056.0,1273.0,5016.0,540.0,1
7426.0,1286.0,4899.0,652.0,1
7517.0,1284.0,4840.0,663.0,1
7564.0,1355.0,5133.0,304.0,1
7515.0,1367.0,5114.0,432.0,1
7411.0,1331.0,5029.0,487.0,1
7262.0,1287.0,4913.0,594.0,1
7056.0,1333.0,5092.0,424.0,1
6716.0,1266.0,4981.0,535.0,1
6321.0,1227.0,4805.0,666.0,1
6008.0,1060.0,4644.0,800.0,1
5720.0,802.0,4459.0,800.0,1
5495.0,819.0,4326.0,800.0,1
5397.0,782.0,4242.0,800.0,1
5376.0,762.0,4200.0,800.0,1
5565.0,811.0,4252.0,800.0,1
5919.0,923.0,4371.0,800.0,1
6571.0,1100.0,4680.0,797.0,1
7303.0,1339.0,5012.0,546.0,1
7389.0,1348.0,5205.0,400.0,1
7791.0,1524.0,5458.0,153.0,1
7900.0,1560.0,5564.0,71.0,1
7796.0,1444.0,5531.0,83.0,1
7973.0,2569.0,5546.0,134.0,0
8034.0,2036.0,5514.0,137.0,0
7966.0,1685.0,5480.0,37.0,0
7813.0,1476.0,5448.0,81.0,1
7739.0,1476.0,5471.0,68.0,1
7677.0,1606.0,5447.0,113.0,0
7648.0,1463.0,5397.0,150.0,1
7565.0,1458.0,5372.0,110.0,1
7558.0,1462.0,5425.0,74.0,1
7520.0,1458.0,5427.0,74.0,1
7453.0,1443.0,5397.0,116.0,1
7491.0,1428.0,5346.0,210.0,1
7424.0,1422.0,5327.0,255.0,1
7474.0,1422.0,5308.0,297.0,1
7565.0,1425.0,5311.0,272.0,1
7780.0,1507.0,5436.0,207.0,1
8264.0,1926.0,5704.0,106.0,0
8659.0,2546.0,5898.0,64.0,0
8589.0,3132.0,5793.0,138.0,0
8391.0,2426.0,5616.0,187.0,0
8149.0,1683.0,5478.0,201.0,0
7954.0,1510.0,5371.0,242.0,1
7786.0,1455.0,5290.0,298.0,1
7590.0,1432.0,5172.0,394.0,1
7342.0,1406.0,5066.0,419.0,1
7101.0,1364.0,4944.0,515.0,1
7457.0,1388.0,4892.0,603.0,1
7548.0,1381.0,4851.0,565.0,1
7594.0,1432.0,5163.0,326.0,1
7563.0,1438.0,5125.0,358.0,1
7440.0,1418.0,5030.0,432.0,1
7326.0,1401.0,4925.0,519.0,1
7147.0,1413.0,5095.0,374.0,1
6761.0,1362.0,4972.0,452.0,1
6346.0,1308.0,4774.0,759.0,1
6034.0,1268.0,4640.0,774.0,1
5728.0,1090.0,4478.0,800.0,1
5565.0,931.0,4341.0,800.0,1
5458.0,954.0,4247.0,796.0,1
5443.0,845.0,4210.0,800.0,1
5618.0,1041.0,4283.0,764.0,1
5947.0,1240.0,4409.0,732.0,1
6583.0,1309.0,4716.0,431.0,1
7314.0,1397.0,5034.0,194.0,1
7376.0,1422.0,5249.0,149.0,1
7824.0,1834.0,5560.0,-73.0,0
7909.0,2140.0,5735.0,-170.0,0
7809.0,2057.0,5770.0,-241.0,0
7981.0,2890.0,5810.0,-121.0,0
8080.0,2725.0,5807.0,-117.0,0
7986.0,2496.0,5781.0,-78.0,0
7870.0,2360.0,5765.0,12.0,0
7773.0,2175.0,5757.0,-104.0,0
7742.0,2352.0,5808.0,-125.0,0
7674.0,2326.0,5842.0,-90.0,0
7615.0,2043.0,5798.0,-141.0,0
7623.0,2598.0,5911.0,-178.0,0
7568.0,2373.0,5935.0,-169.0,0
7525.0,2179.0,5885.0,-147.0,0
7441.0,1918.0,5808.0,-141.0,0
7392.0,1960.0,5786.0,-159.0,0
7476.0,1621.0,5769.0,-176.0,1
7572.0,1580.0,5682.0,-121.0,1
7820.0,1859.0,5735.0,-71.0,0
8258.0,2191.0,5929.0,-143.0,0
8646.0,3021.0,6190.0,-157.0,0
8583.0,2847.0,6156.0,-274.0,0
8424.0,2884.0,6000.0,-96.0,0
8183.0,2802.0,5854.0,-45.0,0
8044.0,2303.0,5705.0,-26.0,0
7882.0,2341.0,5561.0,56.0,0
7719.0,2658.0,5475.0,101.0,0
7442.0,1738.0,5301.0,160.0,1
7187.0,1383.0,5181.0,286.0,1
7575.0,1405.0,5116.0,333.0,1
7678.0,1401.0,5081.0,400.0,1
7708.0,1451.0,5358.0,137.0,1
7633.0,1550.0,5319.0,166.0,1
7548.0,1445.0,5274.0,216.0,1
7380.0,1532.0,5146.0,83.0,1
7206.0,2123.0,5294.0,-46.0,1
6878.0,1788.0,5185.0,103.0,1
6472.0,1386.0,5008.0,268.0,1
6130.0,1308.0,4835.0,629.0,1
5817.0,1259.0,4690.0,748.0,1
5610.0,1200.0,4546.0,720.0,1
5525.0,923.0,4443.0,800.0,1
5516.0,876.0,4404.0,800.0,1
5714.0,961.0,4444.0,782.0,1
6003.0,1175.0,4561.0,667.0,1
6681.0,1277.0,4859.0,505.0,1
7455.0,1427.0,5168.0,105.0,1
7558.0,1756.0,5339.0,13.0,1
7973.0,2925.0,5630.0,38.0,0
8065.0,3390.0,5810.0,-113.0,0
8034.0,3118.0,5819.0,-129.0,0
8201.0,3097.0,5834.0,-97.0,0
8279.0,2986.0,5784.0,43.0,0
8151.0,2601.0,5758.0,-43.0,0
8011.0,2490.0,5718.0,-139.0,0
7905.0,2560.0,5657.0,-89.0,0
7819.0,2263.0,5615.0,-106.0,0
7750.0,1935.0,5560.0,-35.0,1
7660.0,2134.0,5534.0,-102.0,0
7617.0,2389.0,5610.0,-126.0,0
7555.0,2322.0,5577.0,-115.0,0
7508.0,1565.0,5510.0,-180.0,1
7429.0,1477.0,5475.0,-134.0,1
7389.0,1445.0,5414.0,-86.0,1
7461.0,1432.0,5382.0,-46.0,1
7622.0,1445.0,5350.0,-15.0,1
7974.0,1757.0,5433.0,32.0,1
8490.0,2810.0,5689.0,211.0,0
8899.0,4165.0,5930.0,282.0,0
8821.0,3548.0,5871.0,223.0,0
8673.0,3289.0,5746.0,253.0,0
8489.0,2542.0,5593.0,34.0,0
8298.0,2431.0,5455.0,129.0,0
8144.0,2041.0,5333.0,145.0,0
8027.0,2177.0,5272.0,221.0,0
7768.0,2515.0,5126.0,342.0,0
7539.0,2386.0,5013.0,253.0,0
7927.0,1947.0,4977.0,412.0,1
8068.0,1407.0,4962.0,361.0,1
8092.0,1485.0,5342.0,57.0,1
7949.0,1370.0,5291.0,241.0,1
7753.0,1230.0,5193.0,417.0,1
7581.0,1186.0,5081.0,471.0,1
7317.0,1143.0,5240.0,434.0,1
6910.0,831.0,5086.0,487.0,1
6492.0,807.0,4908.0,350.0,1
6186.0,674.0,4684.0,380.0,1
5891.0,356.0,4517.0,280.0,1
5635.0,57.0,4346.0,230.0,1
5469.0,151.0,4254.0,337.0,1
5403.0,0.0,4167.0,372.0,1
5419.0,0.0,4107.0,410.0,1
5571.0,243.0,4105.0,332.0,1
5824.0,625.0,4216.0,672.0,1
6126.0,831.0,4344.0,800.0,1
6486.0,790.0,4331.0,800.0,1
7179.0,1250.0,4478.0,800.0,1
7746.0,2807.0,4718.0,486.0,0
8127.0,2915.0,4874.0,392.0,0
8378.0,2812.0,5007.0,347.0,0
8370.0,2651.0,5050.0,371.0,0
8175.0,2397.0,5026.0,355.0,0
7962.0,2071.0,4970.0,350.0,0
7740.0,1562.0,4906.0,256.0,1
7583.0,1469.0,4848.0,353.0,1
7436.0,1511.0,4781.0,365.0,1
7306.0,1467.0,4746.0,340.0,1
7242.0,1474.0,4784.0,342.0,1
7112.0,1467.0,4765.0,402.0,1
7040.0,1430.0,4705.0,504.0,1
6985.0,1411.0,4703.0,521.0,1
7007.0,1416.0,4701.0,545.0,1
7118.0,1411.0,4713.0,515.0,1
7287.0,1411.0,4717.0,536.0,1
7774.0,1803.0,4865.0,378.0,0
8376.0,2775.0,5142.0,475.0,0
8885.0,3597.0,5390.0,376.0,0
8959.0,3803.0,5388.0,382.0,0
8780.0,3588.0,5271.0,371.0,0
8514.0,3022.0,5123.0,374.0,0
8202.0,2370.0,5005.0,420.0,0
8015.0,1943.0,4903.0,427.0,0
7901.0,1834.0,4839.0,591.0,0
7701.0,2802.0,4745.0,663.0,0
7409.0,2467.0,4690.0,720.0,0
7539.0,1716.0,4691.0,661.0,0
7498.0,1364.0,4739.0,614.0,1
7543.0,1739.0,5049.0,385.0,0
7276.0,1197.0,5015.0,582.0,1
7023.0,1033.0,4950.0,610.0,1
6634.0,863.0,4857.0,631.0,1
6397.0,1292.0,5040.0,541.0,1
6151.0,1102.0,4951.0,583.0,1
5835.0,890.0,4770.0,720.0,1
5628.0,798.0,4572.0,727.0,1
5416.0,662.0,4394.0,577.0,1
5263.0,595.0,4217.0,415.0,1
5150.0,489.0,4075.0,387.0,1
5132.0,543.0,3996.0,439.0,1
5152.0,624.0,3950.0,449.0,1
5251.0,685.0,3922.0,616.0,1
5458.0,668.0,3949.0,794.0,1
5644.0,489.0,3942.0,787.0,1
5855.0,470.0,3877.0,800.0,1
6362.0,718.0,3954.0,800.0,1
6907.0,903.0,4150.0,800.0,1
7365.0,1342.0,4354.0,787.0,1
7690.0,1374.0,4447.0,747.0,1
7858.0,1411.0,4506.0,661.0,1
7815.0,1433.0,4526.0,612.0,1
7689.0,1412.0,4509.0,635.0,1
7496.0,1378.0,4457.0,734.0,1
7376.0,1367.0,4447.0,710.0,1
7205.0,1367.0,4415.0,763.0,1
7044.0,1342.0,4395.0,773.0,1
6900.0,1340.0,4431.0,760.0,1
6786.0,1321.0,4392.0,800.0,1
6703.0,1227.0,4311.0,800.0,1
6556.0,1163.0,4304.0,800.0,1
6715.0,1048.0,4300.0,800.0,1
6897.0,1239.0,4335.0,800.0,1
7186.0,1215.0,4340.0,800.0,1
7609.0,1406.0,4526.0,598.0,1
8234.0,2057.0,4899.0,300.0,0
8748.0,3256.0,5273.0,332.0,0
8862.0,3653.0,5324.0,274.0,0
8718.0,3174.0,5234.0,286.0,0
8581.0,2529.0,5172.0,270.0,0
8372.0,2416.0,5078.0,300.0,0
8277.0,2257.0,5022.0,282.0,0
8120.0,1765.0,4971.0,254.0,0
7882.0,1666.0,4859.0,290.0,0
7479.0,1445.0,4774.0,418.0,1
7521.0,1296.0,4715.0,474.0,1
7441.0,1264.0,4708.0,540.0,1
7351.0,1301.0,4976.0,335.0,1
7131.0,1178.0,4985.0,427.0,1
6933.0,1116.0,4913.0,443.0,1
6667.0,1038.0,4864.0,530.0,1
6513.0,1133.0,5076.0,324.0,1
6270.0,1098.0,4968.0,461.0,1
6027.0,907.0,4839.0,487.0,1
5834.0,680.0,4619.0,429.0,1
5657.0,610.0,4457.0,295.0,1
5561.0,467.0,4351.0,285.0,1
5541.0,592.0,4274.0,431.0,1
5593.0,592.0,4226.0,414.0,1
5819.0,635.0,4272.0,713.0,1
6213.0,789.0,4454.0,800.0,1
6965.0,1307.0,4758.0,760.0,0
7821.0,1481.0,5105.0,521.0,0
8113.0,1362.0,5320.0,208.0,1
8705.0,3410.0,5635.0,216.0,0
8878.0,3489.0,5815.0,124.0,0
8798.0,3456.0,5849.0,60.0,0
8981.0,3352.0,5926.0,130.0,0
9020.0,4442.0,5883.0,-36.0,0
8868.0,3596.0,5868.0,-256.0,0
8675.0,3101.0,5808.0,-182.0,0
8500.0,3451.0,5785.0,-358.0,0
8317.0,3029.0,5763.0,-252.0,0
8216.0,2362.0,5686.0,-332.0,0
8157.0,1998.0,5694.0,-363.0,0
8049.0,2133.0,5821.0,-438.0,0
8029.0,2382.0,5831.0,-429.0,0
7942.0,2113.0,5794.0,-426.0,0
7825.0,1642.0,5737.0,-413.0,1
7753.0,1742.0,5689.0,-387.0,1
7878.0,2124.0,5662.0,-279.0,0
8053.0,1780.0,5660.0,-250.0,1
8443.0,2518.0,5750.0,-81.0,0
9090.0,3206.0,6065.0,204.0,0
9551.0,5851.0,6301.0,233.0,0
9555.0,5535.0,6225.0,497.0,0
9406.0,4276.0,6024.0,505.0,0
9171.0,3521.0,5834.0,391.0,0
8917.0,3023.0,5698.0,334.0,0
8791.0,2391.0,5584.0,379.0,0
8623.0,1471.0,5479.0,318.0,1
8266.0,1242.0,5335.0,495.0,1
7867.0,1126.0,5203.0,651.0,1
8129.0,985.0,5080.0,800.0,1
8094.0,859.0,5006.0,800.0,1
8042.0,1267.0,5331.0,514.0,1
7956.0,1183.0,5308.0,633.0,1
7807.0,1183.0,5217.0,717.0,1
7671.0,1082.0,5131.0,781.0,1
7509.0,1228.0,5325.0,564.0,1
7183.0,1034.0,5281.0,669.0,1
6812.0,876.0,5116.0,800.0,1
6518.0,737.0,4939.0,800.0,1
6177.0,638.0,4733.0,748.0,1
5959.0,567.0,4570.0,586.0,1
5821.0,426.0,4463.0,467.0,1
5805.0,403.0,4385.0,531.0,1
6016.0,503.0,4421.0,800.0,1
6327.0,470.0,4568.0,800.0,1
7113.0,878.0,4923.0,763.0,1
7929.0,1305.0,5309.0,680.0,1
8095.0,1333.0,5524.0,367.0,1
8668.0,4137.0,5839.0,221.0,0
8858.0,3802.0,6011.0,187.0,0
8838.0,3230.0,5987.0,175.0,0
9008.0,3004.0,6013.0,141.0,0
9061.0,2718.0,5947.0,235.0,0
8898.0,2745.0,5864.0,27.0,0
8675.0,1900.0,5798.0,-59.0,1
8658.0,2386.0,5763.0,57.0,0
8603.0,2415.0,5715.0,29.0,0
8468.0,2198.0,5615.0,66.0,0
8408.0,2286.0,5598.0,62.0,0
8334.0,2107.0,5668.0,-120.0,1
8242.0,3180.0,5649.0,-370.0,0
8111.0,2675.0,5573.0,-271.0,0
8039.0,2252.0,5495.0,-265.0,0
7980.0,2434.0,5438.0,-178.0,0
8012.0,2292.0,5422.0,-135.0,0
8126.0,2330.0,5416.0,-90.0,0
8491.0,2747.0,5528.0,156.0,0
9243.0,3577.0,5812.0,430.0,0
9783.0,10674.0,6128.0,429.0,0
9801.0,9869.0,6103.0,417.0,0
9567.0,4486.0,5920.0,388.0,0
9372.0,3928.0,5761.0,215.0,0
9156.0,4116.0,5633.0,288.0,0
9021.0,3857.0,5518.0,377.0,0
8783.0,3063.0,5391.0,259.0,0
8468.0,2263.0,5253.0,392.0,1
8176.0,1426.0,5144.0,293.0,1
8340.0,1516.0,5055.0,351.0,1
8238.0,1388.0,4965.0,440.0,1
8100.0,1379.0,5262.0,255.0,1
8002.0,1373.0,5242.0,301.0,1
7893.0,1372.0,5132.0,284.0,1
7752.0,1369.0,5027.0,378.0,1
7583.0,1370.0,5212.0,272.0,1
7271.0,1281.0,5102.0,378.0,1
6835.0,1235.0,4947.0,390.0,1
6528.0,1126.0,4769.0,546.0,1
6163.0,789.0,4554.0,786.0,1
5932.0,753.0,4439.0,741.0,1
5780.0,688.0,4348.0,734.0,1
5732.0,505.0,4290.0,744.0,1
5939.0,687.0,4330.0,800.0,1
6310.0,785.0,4454.0,800.0,1
7000.0,1181.0,4768.0,666.0,1
7861.0,1303.0,5105.0,441.0,1
8097.0,1366.0,5306.0,47.0,1
8681.0,4198.0,5577.0,203.0,0
8832.0,3968.0,5743.0,139.0,0
8734.0,3022.0,5729.0,-15.0,0
8858.0,3214.0,5694.0,-32.0,0
8865.0,2822.0,5658.0,-3.0,0
8671.0,2142.0,5615.0,-49.0,1
8443.0,1453.0,5576.0,201.0,1
8299.0,1445.0,5600.0,16.0,1
8175.0,1482.0,5545.0,98.0,1
8047.0,1448.0,5480.0,156.0,1
7899.0,1443.0,5454.0,148.0,1
7832.0,1444.0,5509.0,75.0,1
7801.0,1447.0,5525.0,100.0,1
7726.0,1443.0,5459.0,140.0,1
7638.0,1440.0,5401.0,206.0,1
7615.0,1438.0,5299.0,306.0,1
7672.0,1429.0,5285.0,274.0,1
7768.0,1436.0,5314.0,217.0,1
8179.0,1718.0,5382.0,306.0,1
8841.0,2221.0,5650.0,222.0,1
9307.0,2958.0,5935.0,159.0,0
9332.0,2847.0,5889.0,317.0,0
9158.0,2805.0,5715.0,359.0,0
8964.0,1703.0,5576.0,178.0,1
8775.0,1692.0,5483.0,190.0,1
8639.0,1585.0,5379.0,349.0,1
8442.0,1399.0,5264.0,484.0,1
8121.0,1348.0,5139.0,676.0,1
7784.0,1219.0,5017.0,800.0,1
8051.0,698.0,4945.0,800.0,1
8019.0,686.0,4858.0,800.0,1
8006.0,1239.0,5207.0,691.0,1
7909.0,1113.0,5178.0,800.0,1
7785.0,851.0,5042.0,800.0,1
7729.0,802.0,4920.0,800.0,1
7535.0,1074.0,5128.0,800.0,1
7178.0,856.0,5045.0,800.0,1
6795.0,658.0,4827.0,796.0,1
6475.0,459.0,4633.0,800.0,1
6144.0,348.0,4436.0,556.0,1
5912.0,363.0,4278.0,460.0,1
5792.0,28.0,4177.0,303.0,1
5769.0,28.0,4108.0,325.0,1
5988.0,363.0,4152.0,479.0,1
6315.0,436.0,4303.0,773.0,1
7043.0,569.0,4607.0,800.0,1
7837.0,1027.0,4957.0,800.0,1
8079.0,1153.0,5174.0,550.0,1
8578.0,1394.0,5425.0,233.0,1
8699.0,3038.0,5567.0,350.0,0
8604.0,2472.0,5569.0,142.0,0
8736.0,2148.0,5583.0,96.0,0
8730.0,1972.0,5530.0,15.0,0
8546.0,1871.0,5513.0,-49.0,0
8295.0,1461.0,5500.0,35.0,0
8096.0,1493.0,5476.0,45.0,0
7939.0,1450.0,5449.0,95.0,1
7827.0,1444.0,5390.0,169.0,1
7707.0,1440.0,5375.0,146.0,1
7588.0,1443.0,5444.0,130.0,1
7572.0,1442.0,5416.0,147.0,1
7532.0,1440.0,5406.0,144.0,1
7493.0,1439.0,5352.0,208.0,1
7440.0,1437.0,5317.0,264.0,1
7621.0,1474.0,5278.0,229.0,0
7776.0,1775.0,5268.0,246.0,0
8041.0,1573.0,5324.0,233.0,0
8629.0,2428.0,5578.0,154.0,0
9073.0,3869.0,5818.0,423.0,0
9049.0,3287.0,5768.0,326.0,0
8918.0,2350.0,5582.0,302.0,0
8745.0,2323.0,5446.0,294.0,0
8596.0,1952.0,5345.0,197.0,0
8445.0,1470.0,5246.0,367.0,1
8285.0,1451.0,5174.0,402.0,1
7986.0,1433.0,5019.0,471.0,1
7671.0,1348.0,4915.0,557.0,1
7920.0,1311.0,4876.0,724.0,1
8003.0,1267.0,4855.0,785.0,1
7978.0,1330.0,5185.0,494.0,1
7897.0,1229.0,5138.0,657.0,1
7779.0,613.0,4979.0,733.0,1
7645.0,786.0,4814.0,800.0,1
7448.0,1095.0,4993.0,800.0,1
7041.0,851.0,4905.0,800.0,1
6672.0,768.0,4715.0,766.0,1
6377.0,470.0,4511.0,792.0,1
6049.0,397.0,4307.0,462.0,1
5812.0,210.0,4144.0,343.0,1
5715.0,142.0,4048.0,366.0,1
5706.0,0.0,3973.0,334.0,1
5896.0,273.0,4041.0,411.0,1
6212.0,447.0,4159.0,475.0,1
6908.0,791.0,4482.0,800.0,1
7626.0,1134.0,4830.0,682.0,1
7784.0,862.0,5021.0,351.0,1
8224.0,1364.0,5296.0,257.0,1
8384.0,1440.0,5399.0,186.0,1
8333.0,1470.0,5396.0,103.0,0
8525.0,1464.0,5427.0,136.0,0
8542.0,1456.0,5412.0,349.0,0
8365.0,1444.0,5393.0,383.0,0
8198.0,1439.0,5380.0,413.0,0
8110.0,1441.0,5376.0,304.0,0
8040.0,1441.0,5347.0,282.0,0
7982.0,1450.0,5298.0,177.0,0
7901.0,1448.0,5285.0,166.0,0
7868.0,1447.0,5338.0,94.0,0
7774.0,1448.0,5328.0,129.0,0
7712.0,1450.0,5300.0,85.0,0
7662.0,1447.0,5316.0,149.0,0
7632.0,1439.0,5214.0,249.0,0
7732.0,1438.0,5180.0,280.0,0
7924.0,1444.0,5202.0,206.0,0
8207.0,1453.0,5307.0,80.0,0
8502.0,1468.0,5550.0,-202.0,0
8731.0,1538.0,5742.0,-249.0,0
8530.0,1493.0,5678.0,-204.0,0
8294.0,1465.0,5526.0,23.0,0
8027.0,1452.0,5398.0,109.0,0
7814.0,1442.0,5288.0,229.0,0
7647.0,1430.0,5168.0,307.0,0
7513.0,1423.0,5119.0,350.0,0
7432.0,1409.0,4979.0,520.0,0
7251.0,1250.0,4872.0,555.0,0
7600.0,1278.0,4841.0,611.0,0
7783.0,1245.0,4855.0,712.0,0
7859.0,1331.0,5244.0,363.0,0
7765.0,1222.0,5193.0,545.0,0
7626.0,1137.0,5125.0,518.0,0
7470.0,927.0,4975.0,753.0,1
7257.0,965.0,5155.0,667.0,1
6887.0,736.0,5026.0,636.0,1
6483.0,688.0,4843.0,731.0,1
6156.0,448.0,4614.0,652.0,1
5825.0,358.0,4428.0,464.0,1
5633.0,85.0,4267.0,346.0,1
5426.0,0.0,4136.0,373.0,1
5405.0,0.0,4070.0,317.0,1
5413.0,0.0,4037.0,326.0,1
5510.0,282.0,4038.0,420.0,1
5732.0,646.0,4126.0,800.0,1
5985.0,470.0,4241.0,800.0,1
6238.0,470.0,4235.0,800.0,1
6733.0,986.0,4369.0,800.0,0
7213.0,1364.0,4587.0,667.0,0
7534.0,1406.0,4761.0,488.0,0
7777.0,1428.0,4837.0,418.0,0
7828.0,1433.0,4881.0,422.0,0
7712.0,1432.0,4885.0,408.0,0
7487.0,1429.0,4879.0,405.0,0
7314.0,1425.0,4861.0,473.0,0
7144.0,1416.0,4834.0,512.0,0
